row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_count
2083,60.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0109715689520522e-05,1.1404775016373999e-06,1.8053154987418755e-07,0.0,3.202451284311063e-07,0.0,1.5122036345511916e-07,0.0,1.487773779114792e-06,3.504227852450191e-06,2.3551916174872205,0,0,0,1,0,1,0,1,3
12,81.0,26.0,2.0,3.0,0.0,0.0,2.0,0.0,1.3648116180852704e-05,4.236059291796057e-06,3.610630997483751e-07,5.620107696250414e-07,0.0,0.0,3.024407269102383e-07,0.0,2.3887112586165524e-06,4.767530580526715e-06,1.9957753310689625,0,0,0,0,1,1,0,1,3
1460,145.0,28.0,2.0,8.0,1.0,0.0,0.0,0.0,2.443181291634126e-05,4.5619100065495994e-06,3.610630997483751e-07,1.4986953856667772e-06,1.6012256421555315e-07,0.0,0.0,0.0,3.876700496565195e-06,8.450664766944974e-06,2.1798038806567877,0,0,0,0,0,1,1,1,3
2888,50.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,8.424763074600434e-06,9.775521442606284e-07,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,0.0,0.0,0.0,1.241288282019894e-06,2.920352088952104e-06,2.352488847566956,0,0,0,0,0,1,1,1,3
6,47.0,17.0,8.0,3.0,0.0,0.0,0.0,8.0,7.919277290124408e-06,2.769731075405114e-06,1.4442523989935004e-06,5.620107696250414e-07,0.0,0.0,0.0,1.011027913343281e-06,1.7132874309364181e-06,2.6813491006964477e-06,1.5649403353163442,0,0,0,0,1,1,1,0,3
2212,119.0,23.0,6.0,4.0,0.0,0.0,2.0,0.0,2.0050936117549033e-05,3.7472832196657424e-06,1.0831892992451253e-06,7.493476928333886e-07,0.0,0.0,3.024407269102383e-07,0.0,3.2416496320254415e-06,6.905920063249908e-06,2.1303064231197575,0,0,0,0,1,1,0,1,3
2751,49.0,23.0,4.0,3.0,0.0,0.0,1.0,0.0,8.256267813108426e-06,3.7472832196657424e-06,7.221261994967502e-07,5.620107696250414e-07,0.0,0.0,1.5122036345511916e-07,0.0,1.679863545668885e-06,2.9396974437399508e-06,1.7498578771657198,0,0,0,0,1,1,0,1,3
3898,10.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.684952614920087e-06,0.0,5.415946496225626e-07,7.493476928333886e-07,0.0,1.9111097011368428e-07,1.5122036345511916e-07,0.0,4.147782863681052e-07,5.827244914147612e-07,1.4045673407398638,0,1,0,0,1,0,0,1,3
1485,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5164573534280782e-06,1.629253573767714e-07,0.0,0.0,1.6012256421555315e-07,1.9111097011368428e-07,0.0,1.2637848916791012e-07,2.6962434178774967e-07,5.102861175513965e-07,1.8918801105202017,0,0,1,1,0,0,1,0,3
2215,35.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,5.8973341522203044e-06,1.629253573767714e-06,1.8053154987418755e-07,0.0,0.0,1.9111097011368428e-07,0.0,1.2637848916791012e-07,1.0030760918929751e-06,2.051787050614405e-06,2.0452910183921147,0,0,0,1,1,0,1,0,3
874,148.0,19.0,5.0,3.0,1.0,0.0,0.0,0.0,2.4937298700817287e-05,3.0955817901586568e-06,9.026577493709379e-07,5.620107696250414e-07,1.6012256421555315e-07,0.0,0.0,0.0,3.707208946773435e-06,8.640937400093104e-06,2.330784276183276,0,0,0,0,0,1,1,1,3
2731,34.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,5.728838890728295e-06,8.14626786883857e-07,0.0,1.8733692320834715e-07,1.6012256421555315e-07,0.0,1.5122036345511916e-07,0.0,8.802681910613965e-07,1.9772938609901496e-06,2.245985124253829,0,0,1,0,0,1,0,1,3
2708,74.0,29.0,5.0,1.0,0.0,0.0,0.0,1.0,1.2468649350408643e-05,4.724835363926371e-06,9.026577493709379e-07,1.8733692320834715e-07,0.0,0.0,0.0,1.2637848916791012e-07,2.3012322345102763e-06,4.4125111917346174e-06,1.917372522561307,0,0,0,0,1,1,1,0,3
7,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,1.629253573767714e-07,1.8053154987418755e-07,0.0,0.0,5.733329103410528e-07,6.048814538204766e-07,3.791354675037304e-07,2.3760084236452735e-07,2.523713058777394e-07,1.0617181805805893,1,0,0,1,1,0,0,0,3
29,174.0,58.0,2.0,5.0,1.0,0.0,0.0,0.0,2.931817549960951e-05,9.449670727852742e-06,3.610630997483751e-07,9.366846160417357e-07,1.6012256421555315e-07,0.0,0.0,0.0,5.0282145634334886e-06,1.0334557436034303e-05,2.055272657599517,0,0,0,0,0,1,1,1,3
1280,129.0,29.0,1.0,2.0,0.0,0.0,1.0,0.0,2.1735888732469122e-05,4.724835363926371e-06,1.8053154987418755e-07,3.746738464166943e-07,0.0,0.0,1.5122036345511916e-07,0.0,3.395893732017687e-06,7.5848722940868426e-06,2.2334765292927634,0,0,0,0,1,1,0,1,3
2045,11.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.8534478764120957e-06,3.258507147535428e-07,0.0,1.8733692320834715e-07,1.6012256421555315e-07,1.9111097011368428e-07,0.0,0.0,3.397336310879029e-07,6.228223731427833e-07,1.8327272999701472,0,0,1,0,0,0,1,1,3
772,39.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,6.571315198188339e-06,1.3034028590141713e-06,3.610630997483751e-07,1.4986953856667772e-06,3.202451284311063e-07,0.0,0.0,0.0,1.256840208881096e-06,2.227197961720633e-06,1.7719203713780798,0,0,0,0,0,1,1,1,3
3579,72.0,10.0,2.0,5.0,0.0,1.0,0.0,0.0,1.2131658827424625e-05,1.629253573767714e-06,3.610630997483751e-07,9.366846160417357e-07,0.0,1.9111097011368428e-07,0.0,0.0,1.9062213858870167e-06,4.1714410215071364e-06,2.188214984309245,0,0,0,0,1,0,1,1,3
2022,55.0,25.0,6.0,2.0,1.0,0.0,0.0,0.0,9.267239382060477e-06,4.073133934419285e-06,1.0831892992451253e-06,3.746738464166943e-07,1.6012256421555315e-07,0.0,0.0,0.0,1.869794878294642e-06,3.291599730519979e-06,1.760312715291216,0,0,0,0,0,1,1,1,3
409,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.369905229840174e-07,1.629253573767714e-07,0.0,1.8733692320834715e-07,0.0,3.8222194022736856e-07,0.0,2.5275697833582023e-07,1.6527896526654058e-07,1.54293328374682e-07,0.932968277592063,0,0,1,0,1,0,1,0,3
1274,124.0,30.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0893412425009076e-05,4.887760721303142e-06,5.415946496225626e-07,1.1240215392500827e-06,0.0,0.0,3.024407269102383e-07,0.0,3.468653757761888e-06,7.229114113666092e-06,2.0840666759610134,0,0,0,0,1,1,0,1,3
3582,21.0,20.0,4.0,0.0,0.0,1.0,0.0,2.0,3.5384004913321827e-06,3.258507147535428e-06,7.221261994967502e-07,0.0,0.0,1.9111097011368428e-07,0.0,2.5275697833582023e-07,9.953627233517332e-07,1.5039969130044658e-06,1.5108520668061711,0,0,0,1,1,0,1,0,3
1616,115.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.9376955071581e-05,4.887760721303142e-07,0.0,1.8733692320834715e-07,1.6012256421555315e-07,0.0,3.024407269102383e-07,0.0,2.564453919755682e-06,6.795440734093239e-06,2.649755453276109,0,0,1,0,0,1,0,1,3
2056,5.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,8.424763074600435e-07,0.0,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,5.733329103410528e-07,0.0,0.0,2.42975031887398e-07,3.069453242643678e-07,1.2627595762552735,0,1,0,0,0,0,1,1,3
609,163.0,116.0,4.0,8.0,6.0,0.0,6.0,0.0,2.7464727623197415e-05,1.8899341455705483e-05,7.221261994967502e-07,1.4986953856667772e-06,9.60735385293319e-07,0.0,9.07322180730715e-07,0.0,6.3066185287613075e-06,1.0675891885555353e-05,1.6927807760674214,0,0,0,0,0,1,0,1,2
835,44.0,12.0,1.0,4.0,0.0,0.0,1.0,6.0,7.413791505648383e-06,1.955104288521257e-06,1.8053154987418755e-07,7.493476928333886e-07,0.0,0.0,1.5122036345511916e-07,7.582709350074608e-07,1.4010332919174747e-06,2.5149705764306862e-06,1.7949545492484205,0,0,0,0,1,1,0,0,2
2203,77.0,58.0,5.0,3.0,9.0,0.0,2.0,0.0,1.297413513488467e-05,9.449670727852742e-06,9.026577493709379e-07,5.620107696250414e-07,1.4411030779399784e-06,0.0,3.024407269102383e-07,0.0,3.2040022733229515e-06,5.0539702980589245e-06,1.5773436260564455,0,0,0,0,0,1,0,1,2
811,183.0,26.0,5.0,10.0,0.0,1.0,0.0,1.0,3.083463285303759e-05,4.236059291796057e-06,9.026577493709379e-07,1.8733692320834714e-06,0.0,1.9111097011368428e-07,0.0,1.2637848916791012e-07,4.770526073196207e-06,1.0630362361802004e-05,2.2282950285139225,0,0,0,0,1,0,1,0,2
1099,25.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,4.212381537300217e-06,8.14626786883857e-07,7.221261994967502e-07,3.746738464166943e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,8.001759028400686e-07,1.413516843795001e-06,1.766286900278548,0,0,0,0,1,1,0,0,2
809,178.0,20.0,0.0,4.0,3.0,0.0,2.0,3.0,2.9992156545577547e-05,3.258507147535428e-06,0.0,7.493476928333886e-07,4.803676926466595e-07,0.0,3.024407269102383e-07,3.791354675037304e-07,4.395244409125874e-06,1.0396630119818758e-05,2.365373256810697,0,0,1,0,0,1,0,0,2
3433,87.0,6.0,0.0,4.0,4.0,0.0,1.0,3.0,1.4659087749804755e-05,9.775521442606284e-07,0.0,7.493476928333886e-07,6.404902568622126e-07,0.0,1.5122036345511916e-07,3.791354675037304e-07,2.19460420933998e-06,5.049080847058562e-06,2.3005746403416194,0,0,1,0,0,1,0,0,2
2475,273.0,65.0,6.0,8.0,0.0,0.0,1.0,2.0,4.599920638731837e-05,1.0590148229490142e-05,1.0831892992451253e-06,1.4986953856667772e-06,0.0,0.0,1.5122036345511916e-07,2.5275697833582023e-07,7.4469020804389195e-06,1.598183595579664e-05,2.1460764725413752,0,0,0,0,1,1,0,0,2
213,46.0,7.0,0.0,2.0,2.0,0.0,1.0,1.0,7.7507820286324e-06,1.1404775016373999e-06,0.0,3.746738464166943e-07,3.202451284311063e-07,0.0,1.5122036345511916e-07,1.2637848916791012e-07,1.2329721697175788e-06,2.659090192717584e-06,2.1564757181460177,0,0,1,0,0,1,0,0,2
3059,4.0,4.0,0.0,2.0,2.0,0.0,6.0,1.0,6.739810459680348e-07,6.517014295070856e-07,0.0,3.746738464166943e-07,3.202451284311063e-07,0.0,9.07322180730715e-07,1.2637848916791012e-07,3.817877650276933e-07,3.3700625661632886e-07,0.8824746102873713,0,0,1,0,0,1,0,0,2
3060,24.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.043886275808209e-06,6.517014295070856e-07,1.8053154987418755e-07,5.620107696250414e-07,1.6012256421555315e-07,1.9111097011368428e-07,0.0,0.0,7.236704448929701e-07,1.3627047708007628e-06,1.882785875571746,0,0,0,0,0,0,1,1,2
1101,0.0,1.0,6.0,2.0,4.0,1.0,2.0,0.0,0.0,1.629253573767714e-07,1.0831892992451253e-06,3.746738464166943e-07,6.404902568622126e-07,1.9111097011368428e-07,3.024407269102383e-07,0.0,3.4435380711559075e-07,3.6445839088225396e-07,1.0580762452131938,1,0,0,0,0,0,0,1,2
1104,26.0,4.0,7.0,2.0,1.0,0.0,2.0,0.0,4.380876798792226e-06,6.517014295070856e-07,1.2637208491193128e-06,3.746738464166943e-07,1.6012256421555315e-07,0.0,3.024407269102383e-07,0.0,8.916920268701389e-07,1.469225229145322e-06,1.6474976058058746,0,0,0,0,0,1,0,1,2
1979,90.0,6.0,5.0,3.0,0.0,5.0,0.0,2.0,1.5164573534280782e-05,9.775521442606284e-07,9.026577493709379e-07,5.620107696250414e-07,0.0,9.555548505684213e-07,0.0,2.5275697833582023e-07,2.3518882533052037e-06,5.193079049538556e-06,2.2079528000366597,0,0,0,0,1,0,1,0,2
2100,58.0,13.0,2.0,2.0,1.0,0.0,2.0,0.0,9.772725166536504e-06,2.1180296458980283e-06,3.610630997483751e-07,3.746738464166943e-07,1.6012256421555315e-07,0.0,3.024407269102383e-07,0.0,1.636131881215674e-06,3.35866987238719e-06,2.052685753740352,0,0,0,0,0,1,0,1,2
3888,4.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,6.739810459680348e-07,0.0,3.610630997483751e-07,1.8733692320834715e-07,1.6012256421555315e-07,0.0,3.024407269102383e-07,3.791354675037304e-07,2.5800997844428487e-07,2.2297093817385654e-07,0.86386020221991,0,1,0,0,0,1,0,0,2
2058,41.0,7.0,3.0,2.0,0.0,1.0,1.0,0.0,6.908305721172356e-06,1.1404775016373999e-06,5.415946496225626e-07,3.746738464166943e-07,0.0,1.9111097011368428e-07,1.5122036345511916e-07,0.0,1.1634228815522274e-06,2.3509891752585227e-06,2.0205783766986394,0,0,0,0,1,0,0,1,2
111,11.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.8534478764120957e-06,3.258507147535428e-07,1.8053154987418755e-07,1.8733692320834715e-07,0.0,1.9111097011368428e-07,1.5122036345511916e-07,0.0,3.6118729972712206e-07,6.123578971632031e-07,1.6949333608618766,0,0,0,0,1,0,0,1,2
3399,227.0,65.0,7.0,1.0,0.0,0.0,3.0,1.0,3.824842435868597e-05,1.0590148229490142e-05,1.2637208491193128e-06,1.8733692320834715e-07,0.0,0.0,4.536610903653575e-07,1.2637848916791012e-07,6.3587087425046296e-06,1.3381659388257545e-05,2.1044286642574392,0,0,0,0,1,1,0,0,2
3131,79.0,36.0,2.0,5.0,2.0,0.0,2.0,0.0,1.3311125657868686e-05,5.865312865563771e-06,3.610630997483751e-07,9.366846160417357e-07,3.202451284311063e-07,0.0,3.024407269102383e-07,0.0,2.6371090118204898e-06,4.738218196390259e-06,1.7966790554531828,0,0,0,0,0,1,0,1,2
129,23.0,15.0,2.0,1.0,0.0,0.0,2.0,2.0,3.8753910143162e-06,2.443880360651571e-06,3.610630997483751e-07,1.8733692320834715e-07,0.0,0.0,3.024407269102383e-07,2.5275697833582023e-07,9.278586378963191e-07,1.4355014894682634e-06,1.54694555430029,0,0,0,0,1,1,0,0,2
130,39.0,5.0,0.0,3.0,3.0,1.0,1.0,0.0,6.571315198188339e-06,8.14626786883857e-07,0.0,5.620107696250414e-07,4.803676926466595e-07,1.9111097011368428e-07,1.5122036345511916e-07,0.0,1.0963314726140877e-06,2.2308313274149256e-06,2.0346290517329155,0,0,1,0,0,0,0,1,2
3833,138.0,28.0,7.0,4.0,0.0,1.0,2.0,0.0,2.3252346085897198e-05,4.5619100065495994e-06,1.2637208491193128e-06,7.493476928333886e-07,0.0,1.9111097011368428e-07,3.024407269102383e-07,0.0,3.790109541427928e-06,8.007582878242503e-06,2.112701894372235,0,0,0,0,1,0,0,1,2
684,95.0,19.0,1.0,1.0,1.0,0.0,0.0,3.0,1.6007049841740826e-05,3.0955817901586568e-06,1.8053154987418755e-07,1.8733692320834715e-07,1.6012256421555315e-07,0.0,0.0,3.791354675037304e-07,2.5012197670876625e-06,5.554876086710586e-06,2.2207780707615172,0,0,0,0,0,1,1,0,2
3134,184.0,37.0,10.0,1.0,0.0,0.0,1.0,1.0,3.10031281145296e-05,6.028238222940542e-06,1.8053154987418757e-06,1.8733692320834715e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,4.912702201505424e-06,1.0742369809621617e-05,2.186607432786495,0,0,0,0,1,1,0,0,2
3141,303.0,207.0,63.0,29.0,21.0,6.0,0.0,0.0,5.1054064232078636e-05,3.372554897699168e-05,1.1373487642073817e-05,5.432770773042067e-06,3.3625738485266163e-06,1.1466658206821055e-06,0.0,0.0,1.3261888911674366e-05,1.8929951751413444e-05,1.4273840731950573,0,0,0,0,0,0,1,1,2
3149,107.0,13.0,4.0,4.0,0.0,0.0,4.0,6.0,1.802899297964493e-05,2.1180296458980283e-06,7.221261994967502e-07,7.493476928333886e-07,0.0,0.0,6.048814538204766e-07,7.582709350074608e-07,2.8727061133376295e-06,6.159023098893634e-06,2.14390489852379,0,0,0,0,1,1,0,0,2
88,38.0,19.0,3.0,1.0,0.0,0.0,1.0,10.0,6.40281993669633e-06,3.0955817901586568e-06,5.415946496225626e-07,1.8733692320834715e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791013e-06,1.4552923193525148e-06,2.254651180535894e-06,1.5491707291261227,0,0,0,0,1,1,0,0,2
699,66.0,13.0,3.0,0.0,1.0,0.0,2.0,2.0,1.1120687258472574e-05,2.1180296458980283e-06,5.415946496225626e-07,0.0,1.6012256421555315e-07,0.0,3.024407269102383e-07,2.5275697833582023e-07,1.8119539779318472e-06,3.824071080854147e-06,2.1103516382104006,0,0,0,1,0,1,0,0,2
1040,1.0,0.0,1.0,2.0,2.0,0.0,6.0,5.0,1.684952614920087e-07,0.0,1.8053154987418755e-07,3.746738464166943e-07,3.202451284311063e-07,0.0,9.07322180730715e-07,6.318924458395506e-07,3.228950515980328e-07,3.1449542697125694e-07,0.9736849695228346,0,1,0,0,0,1,0,0,2
1958,111.0,35.0,2.0,6.0,0.0,2.0,1.0,0.0,1.8702974025612964e-05,5.702387508186999e-06,3.610630997483751e-07,1.1240215392500827e-06,0.0,3.8222194022736856e-07,1.5122036345511916e-07,0.0,3.302986059560114e-06,6.5093721181924134e-06,1.9706940723970403,0,0,0,0,1,0,0,1,2
736,6.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0109715689520523e-06,1.629253573767714e-07,3.610630997483751e-07,1.8733692320834715e-07,0.0,0.0,4.536610903653575e-07,1.2637848916791012e-07,2.877920661023517e-07,3.3236288065197736e-07,1.1544704414807156,0,0,0,0,1,1,0,0,2
2,57.0,10.0,6.0,0.0,1.0,0.0,3.0,1.0,9.604229905044495e-06,1.629253573767714e-06,1.0831892992451253e-06,0.0,1.6012256421555315e-07,0.0,4.536610903653575e-07,1.2637848916791012e-07,1.6321043652257695e-06,3.2734058324119437e-06,2.005512239859229,0,0,0,1,0,1,0,0,2
67,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,1.629253573767714e-07,3.610630997483751e-07,0.0,1.6012256421555315e-07,7.644438804547371e-07,1.5122036345511916e-07,1.2637848916791012e-07,2.1576921930230826e-07,2.488008925320335e-07,1.1525538163160118,1,0,0,1,0,0,0,0,2
715,33.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,5.560343629236287e-06,4.887760721303142e-07,0.0,3.746738464166943e-07,3.202451284311063e-07,0.0,1.5122036345511916e-07,1.2637848916791012e-07,8.777046911046789e-07,1.9001945644703568e-06,2.1647122460453527,0,0,1,0,0,1,0,0,2
3356,176.0,62.0,9.0,2.0,2.0,1.0,0.0,0.0,2.965516602259353e-05,1.0101372157359827e-05,1.6247839488676882e-06,3.746738464166943e-07,3.202451284311063e-07,1.9111097011368428e-07,0.0,0.0,5.283419009222816e-06,1.0427092757330385e-05,1.9735128688150905,0,0,0,0,0,0,1,1,2
3871,58.0,21.0,4.0,5.0,0.0,2.0,1.0,0.0,9.772725166536504e-06,3.4214325049121996e-06,7.221261994967502e-07,9.366846160417357e-07,0.0,3.8222194022736856e-07,1.5122036345511916e-07,0.0,1.9233013488337096e-06,3.3634051297280076e-06,1.748675663437312,0,0,0,0,1,0,0,1,2
3219,30.0,22.0,4.0,6.0,5.0,1.0,0.0,0.0,5.054857844760261e-06,3.584357862288971e-06,7.221261994967502e-07,1.1240215392500827e-06,8.006128210777658e-07,1.9111097011368428e-07,0.0,0.0,1.4346359046234391e-06,1.8668599551836858e-06,1.3011871726132498,0,0,0,0,0,0,1,1,2
1942,165.0,47.0,1.0,6.0,1.0,3.0,0.0,0.0,2.7801718146181435e-05,7.657491796708256e-06,1.8053154987418755e-07,1.1240215392500827e-06,1.6012256421555315e-07,5.733329103410528e-07,0.0,0.0,4.687152313321321e-06,9.691438813664581e-06,2.067616199392809,0,0,0,0,0,0,1,1,2
2382,248.0,46.0,2.0,2.0,1.0,1.0,0.0,0.0,4.178682485001815e-05,7.494566439331485e-06,3.610630997483751e-07,3.746738464166943e-07,1.6012256421555315e-07,1.9111097011368428e-07,0.0,0.0,6.296045221230493e-06,1.4567668131021576e-05,2.313743984477939,0,0,0,0,0,0,1,1,2
1938,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.684952614920087e-07,4.887760721303142e-07,3.610630997483751e-07,3.746738464166943e-07,3.202451284311063e-07,1.9111097011368428e-07,0.0,0.0,2.3804554729152284e-07,1.788034193984589e-07,0.7508157151457423,0,0,0,0,0,0,1,1,2
1022,138.0,16.0,1.0,3.0,0.0,0.0,2.0,5.0,2.3252346085897198e-05,2.6068057180283425e-06,1.8053154987418755e-07,5.620107696250414e-07,0.0,0.0,3.024407269102383e-07,6.318924458395506e-07,3.44200341202182e-06,8.049198192943575e-06,2.3384533320036556,0,0,0,0,1,1,0,0,2
2252,257.0,62.0,6.0,5.0,3.0,0.0,0.0,1.0,4.3303282203446235e-05,1.0101372157359827e-05,1.0831892992451253e-06,9.366846160417357e-07,4.803676926466595e-07,0.0,0.0,1.2637848916791012e-07,7.003909307238436e-06,1.5057373163770299e-05,2.1498219809915087,0,0,0,0,0,1,1,0,2
2383,14.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.3589336608881218e-06,3.258507147535428e-07,1.8053154987418755e-07,3.746738464166943e-07,1.6012256421555315e-07,3.8222194022736856e-07,0.0,0.0,4.7279178454693346e-07,7.771003898510552e-07,1.6432943333866052,0,0,0,0,0,0,1,1,2
872,334.0,38.0,2.0,4.0,1.0,0.0,0.0,2.0,5.62774173383309e-05,6.1911635803173135e-06,3.610630997483751e-07,7.493476928333886e-07,1.6012256421555315e-07,0.0,0.0,2.5275697833582023e-07,7.998983906722669e-06,1.96191949532058e-05,2.4526802296344514,0,0,0,0,0,1,1,0,2
3384,319.0,42.0,9.0,4.0,1.0,1.0,0.0,0.0,5.3749988415950775e-05,6.842865009824399e-06,1.6247839488676882e-06,7.493476928333886e-07,1.6012256421555315e-07,1.9111097011368428e-07,0.0,0.0,7.914777325225688e-06,1.86624147223312e-05,2.3578905844632345,0,0,0,0,0,0,1,1,2
422,85.0,48.0,3.0,0.0,2.0,2.0,1.0,0.0,1.4322097226820739e-05,7.820417154085028e-06,5.415946496225626e-07,0.0,3.202451284311063e-07,3.8222194022736856e-07,1.5122036345511916e-07,0.0,2.942224557830241e-06,5.312959271784917e-06,1.8057012975152047,0,0,0,1,0,0,0,1,2
424,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,3.258507147535428e-07,3.610630997483751e-07,0.0,3.202451284311063e-07,1.9111097011368428e-07,1.5122036345511916e-07,1.2637848916791012e-07,1.844835957087172e-07,1.4252375223092343e-07,0.7721366120520999,1,0,0,1,0,0,0,0,2
1688,126.0,13.0,1.0,7.0,0.0,1.0,1.0,0.0,2.1230402947993096e-05,2.1180296458980283e-06,1.8053154987418755e-07,1.3113584624584298e-06,0.0,1.9111097011368428e-07,1.5122036345511916e-07,0.0,3.147831742474068e-06,7.346106307254796e-06,2.333629477455327,0,0,0,0,1,0,0,1,2
515,95.0,20.0,2.0,3.0,1.0,0.0,2.0,0.0,1.6007049841740826e-05,3.258507147535428e-06,3.610630997483751e-07,5.620107696250414e-07,1.6012256421555315e-07,0.0,3.024407269102383e-07,0.0,2.5813992687219332e-06,5.530407738598986e-06,2.1423239609659155,0,0,0,0,0,1,0,1,2
516,32.0,9.0,2.0,4.0,0.0,0.0,1.0,1.0,5.391848367744278e-06,1.4663282163909427e-06,3.610630997483751e-07,7.493476928333886e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,1.0307732786675018e-06,1.8304147262462428e-06,1.7755962484663699,0,0,0,0,1,1,0,0,2
2923,284.0,34.0,5.0,4.0,0.0,0.0,4.0,2.0,4.785265426373047e-05,5.539462150810228e-06,9.026577493709379e-07,7.493476928333886e-07,0.0,0.0,6.048814538204766e-07,2.5275697833582023e-07,6.987720036112665e-06,1.6612140101315687e-05,2.3772993602389687,0,0,0,0,1,1,0,0,2
3509,82.0,11.0,1.0,7.0,1.0,0.0,1.0,0.0,1.3816611442344713e-05,1.7921789311444855e-06,1.8053154987418755e-07,1.3113584624584298e-06,1.6012256421555315e-07,0.0,1.5122036345511916e-07,0.0,2.176502914186561e-06,4.751151696133777e-06,2.1828288775903686,0,0,0,0,0,1,0,1,2
1264,83.0,27.0,3.0,2.0,0.0,0.0,1.0,1.0,1.398510670383672e-05,4.398984649172828e-06,5.415946496225626e-07,3.746738464166943e-07,0.0,0.0,1.5122036345511916e-07,1.2637848916791012e-07,2.4472448377089792e-06,4.891607411421954e-06,1.9987405681665649,0,0,0,0,1,1,0,0,2
524,101.0,123.0,5.0,14.0,2.0,0.0,2.0,0.0,1.701802141069288e-05,2.003981895734288e-05,9.026577493709379e-07,2.6227169249168597e-06,3.202451284311063e-07,0.0,3.024407269102383e-07,0.0,5.150737612208114e-06,8.339699167199193e-06,1.619095726767446,0,0,0,0,0,1,0,1,2
3676,46.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,7.7507820286324e-06,6.517014295070856e-07,3.610630997483751e-07,3.746738464166943e-07,0.0,1.9111097011368428e-07,0.0,3.791354675037304e-07,1.2135583552402462e-06,2.6502980941452856e-06,2.1837266498450902,0,0,0,0,1,0,1,0,2
1275,170.0,54.0,5.0,12.0,2.0,1.0,0.0,0.0,2.8644194453641478e-05,8.797969298345656e-06,9.026577493709379e-07,2.2480430785001654e-06,3.202451284311063e-07,1.9111097011368428e-07,0.0,0.0,5.138027584800379e-06,9.947771387284797e-06,1.936069360502514,0,0,0,0,0,0,1,1,2
2568,82.0,42.0,17.0,8.0,7.0,0.0,3.0,0.0,1.3816611442344713e-05,6.842865009824399e-06,3.0690363478611886e-06,1.4986953856667772e-06,1.1208579495088722e-06,0.0,4.536610903653575e-07,0.0,3.3502159031964133e-06,4.796712913154611e-06,1.4317195905551008,0,0,0,0,0,1,0,1,2
3493,185.0,100.0,24.0,11.0,11.0,4.0,0.0,0.0,3.117162337602161e-05,1.629253573767714e-05,4.332757196980501e-06,2.0607061552918185e-06,1.7613482063710846e-06,7.644438804547371e-07,0.0,0.0,7.047926819099612e-06,1.1125496212483227e-05,1.5785263731309855,0,0,0,0,0,0,1,1,2
3488,31.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,5.223353106252269e-06,1.955104288521257e-06,1.8053154987418755e-07,1.8733692320834715e-07,0.0,1.9111097011368428e-07,0.0,1.2637848916791012e-07,9.829769158922069e-07,1.832098063614231e-06,1.8636365415532943,0,0,0,0,1,0,1,0,2
3486,219.0,31.0,0.0,5.0,4.0,2.0,0.0,3.0,3.6900462266749906e-05,5.050686078679914e-06,0.0,9.366846160417357e-07,6.404902568622126e-07,3.8222194022736856e-07,0.0,3.791354675037304e-07,5.536210078258108e-06,1.2781314554981797e-05,2.308634157825782,0,0,1,0,0,0,1,0,2
